[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.109 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 6e:24:d0:51:b4:15 | Previous_MAC: 6e:24:d0:51:b4:15 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:32:40 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.193 | Target_IP: 10.129.5.252 | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: 00:00:00:00:00:00 | Previous_MAC: f0:d5:bf:24:3b:19 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:32:41 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:32:40 2025 | Duration: 0.8s
[ALERT] SERVICE_PROBE from 142.250.181.74 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 40488 | Ports Scanned: 1 | Start: Mon Jun  2 13:33:30 2025 | Duration: 0.0s
[ALERT] SERVICE_PROBE from 172.217.19.206 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 51420 | Ports Scanned: 1 | Start: Mon Jun  2 13:33:30 2025 | Duration: 4.3s
[ALERT] SERVICE_PROBE from 172.217.17.67 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:33:18 2025 | Duration: 0.0s
[ALERT] SERVICE_PROBE from 10.129.5.252 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443 | Ports Scanned: 1 | Start: Mon Jun  2 13:33:30 2025 | Duration: 4.8s
[ALERT] SYN_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1025, 10786, 110, 111, 113, 135, 139, 143, 1515, 1720, 1723, 17300, 199, 21, 22 | Ports Scanned: 15 | Start: Mon Jun  2 13:33:27 2025 | Duration: 8.8s
[ALERT] OS_FINGERPRINT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:33:27 2025 | Duration: 8.8s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:33:23 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.109 | Target_IP: 10.129.5.252 | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: 00:00:00:00:00:00 | Previous_MAC: f0:d5:bf:24:3b:19 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:33:35 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.109 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 6e:24:d0:51:b4:15 | Previous_MAC: 6e:24:d0:51:b4:15 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:33:23 2025 | Duration: 12.1s
[ALERT] SERVICE_PROBE from 172.217.17.42 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 54170 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:34 2025 | Duration: 0.0s
[ALERT] SYN_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 1025, 1053, 10566, 110, 111, 113, 12174, 1311, 135, 139, 143, 1720, 1723, 199 | Ports Scanned: 15 | Start: Mon Jun  2 13:27:36 2025 | Duration: 9.8s
[ALERT] OS_FINGERPRINT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:36 2025 | Duration: 9.8s
[ALERT] SERVICE_PROBE from 172.217.17.67 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:14 2025 | Duration: 0.0s
[ALERT] SERVICE_PROBE from 10.129.5.252 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443, 80 | Ports Scanned: 2 | Start: N/A | Duration: 0.0s
[ALERT] SERVICE_PROBE from 216.58.208.238 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 48874 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:34 2025 | Duration: 0.9s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.109 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 6e:24:d0:51:b4:15 | Previous_MAC: 6e:24:d0:51:b4:15 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:18 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.193 | Target_IP: 10.129.5.252 | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: 00:00:00:00:00:00 | Previous_MAC: f0:d5:bf:24:3b:19 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:35 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:18 2025 | Duration: 17.4s
[ALERT] UDP_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1041, 1049, 1065, 1068, 16896, 17185, 18683, 20360, 20445, 20540, 20791, 21360, 22053, 24644, 28547 | Ports Scanned: 15 | Start: Mon Jun  2 13:31:00 2025 | Duration: 8.5s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:30:52 2025 | Duration: 0.0s
[ALERT] XMAS_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1011, 1025, 1042, 1093, 110, 111, 11110, 1124, 113, 1271, 135, 139, 143, 1500, 15004 | Ports Scanned: 15 | Start: Mon Jun  2 13:30:23 2025 | Duration: 8.8s
[ALERT] SERVICE_PROBE from 172.217.17.67 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:30:23 2025 | Duration: 0.0s
[ALERT] SERVICE_PROBE from 10.129.5.252 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443 | Ports Scanned: 1 | Start: Mon Jun  2 13:30:22 2025 | Duration: 6.7s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:30:20 2025 | Duration: 0.0s
2025-09-07 23:59:19,418 - - XMAS_SCAN ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1011, 1025, 1042, 1093, 110, 111, 11110, 1124, 113, 1271, 135, 139, 143, 1500, 15004 | Ports Scanned: 15 | Start: Mon Jun  2 13:30:23 2025 | Duration: 8.80516004562378s
2025-09-07 23:59:19,419 - - SERVICE_PROBE ALERT from 172.217.17.67 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:30:23 2025 | Duration: 0.005849123001098633s
2025-09-07 23:59:19,420 - - SERVICE_PROBE ALERT from 10.129.5.252 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443 | Ports Scanned: 1 | Start: Mon Jun  2 13:30:22 2025 | Duration: 6.678075075149536s
2025-09-07 23:59:48,924 - - SERVICE_PROBE ALERT from 172.217.17.42 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 54170 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:34 2025 | Duration: 9.5367431640625e-07s
2025-09-07 23:59:48,924 - - SERVICE_PROBE ALERT from 172.217.17.67 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:14 2025 | Duration: 0.009699821472167969s
2025-09-07 23:59:48,924 - - SERVICE_PROBE ALERT from 216.58.208.238 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 48874 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:34 2025 | Duration: 0.9212749004364014s
2025-09-07 23:59:48,924 - - SYN_SCAN ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 1025, 1053, 10566, 110, 111, 113, 12174, 1311, 135, 139, 143, 1720, 1723, 199 | Ports Scanned: 15 | Start: Mon Jun  2 13:27:36 2025 | Duration: 9.801394939422607s
2025-09-07 23:59:48,924 - - OS_FINGERPRINT ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 1025, 1053, 10566, 110, 111, 113, 12174, 1311, 135, 139, 143, 1720, 1723, 199 | Ports Scanned: 15 | Start: Mon Jun  2 13:27:36 2025 | Duration: 9.801394939422607s
2025-09-07 23:59:48,925 - - SERVICE_PROBE ALERT from 10.129.5.252 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443, 80 | Ports Scanned: 2 | Start: N/A | Duration: 0.0s
2025-09-08 00:00:10,396 - - UDP_SCAN ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1041, 1049, 1065, 1068, 16896, 17185, 18683, 20360, 20445, 20540, 20791, 21360, 22053, 24644, 28547 | Ports Scanned: 15 | Start: Mon Jun  2 13:31:00 2025 | Duration: 8.497581005096436s
2025-09-08 00:00:34,479 - - SERVICE_PROBE ALERT from 10.129.5.252 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443 | Ports Scanned: 1 | Start: Mon Jun  2 13:32:47 2025 | Duration: 0.6054608821868896s
2025-09-08 00:00:34,480 - - SERVICE_PROBE ALERT from 172.217.19.202 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 33500 | Ports Scanned: 1 | Start: Mon Jun  2 13:32:48 2025 | Duration: 6.29425048828125e-05s
2025-09-08 00:00:34,480 - - FULL_PORT_SCAN ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 10001, 10002, 10009, 1007, 10180, 1022, 1024, 1025, 1035, 1037, 10566, 1077, 10778, 110 | Ports Scanned: 15 | Start: Mon Jun  2 13:32:45 2025 | Duration: 9.625149011611938s
2025-09-08 00:00:34,480 - - SYN_SCAN ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 10001, 10002, 10009, 1007, 10180, 1022, 1024, 1025, 1035, 1037, 10566, 1077, 10778, 110 | Ports Scanned: 15 | Start: Mon Jun  2 13:32:45 2025 | Duration: 9.625149011611938s
2025-09-08 00:00:34,481 - - OS_FINGERPRINT ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 10001, 10002, 10009, 1007, 10180, 1022, 1024, 1025, 1035, 1037, 10566, 1077, 10778, 110 | Ports Scanned: 15 | Start: Mon Jun  2 13:32:45 2025 | Duration: 9.625149011611938s
2025-09-08 00:00:57,816 - - NULL_SCAN ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1007, 1025, 1088, 110, 111, 1110, 113, 1141, 135, 139, 143, 1720, 1723, 18101, 1840 | Ports Scanned: 15 | Start: Mon Jun  2 13:29:51 2025 | Duration: 9.419181823730469s
2025-09-08 00:01:06,972 - - FIN_SCAN ALERT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1025, 110, 111, 113, 135, 139, 143, 1720, 1723, 199, 21, 22, 23, 25, 256 | Ports Scanned: 15 | Start: Mon Jun  2 13:29:17 2025 | Duration: 7.474451065063477s
2025-09-08 00:01:06,973 - - SERVICE_PROBE ALERT from 172.217.17.67 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:29:15 2025 | Duration: 0.0003600120544433594s
[ALERT] SERVICE_PROBE from 10.129.5.252 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443 | Ports Scanned: 1 | Start: Mon Jun  2 13:30:22 2025 | Duration: 6.7s
[ALERT] SERVICE_PROBE from 172.217.17.67 | Target_IP: N/A | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:30:23 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:30:20 2025 | Duration: 0.0s
[ALERT] UDP_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1041, 1049, 1065, 1068, 16896, 17185, 18683, 20360, 20445, 20540, 20791, 21360, 22053, 24644, 28547 | Ports Scanned: 40 | Start: Mon Jun  2 13:31:00 2025 | Duration: 8.5s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:30:52 2025 | Duration: 0.0s
[ALERT] SERVICE_PROBE from 10.129.5.252 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443, 80 | Ports Scanned: 2 | Start: N/A | Duration: 0.0s
[ALERT] SYN_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 1025, 1053, 10566, 110, 111, 113, 12174, 1311, 135, 139, 143, 1720, 1723, 199 | Ports Scanned: 15 | Start: Mon Jun  2 13:27:36 2025 | Duration: 9.8s
[ALERT] OS_FINGERPRINT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:36 2025 | Duration: 9.8s
[ALERT] SERVICE_PROBE from 216.58.208.238 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 48874 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:34 2025 | Duration: 0.9s
[ALERT] SERVICE_PROBE from 172.217.17.67 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 32920 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:14 2025 | Duration: 0.0s
[ALERT] SERVICE_PROBE from 172.217.17.42 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 54170 | Ports Scanned: 1 | Start: Mon Jun  2 13:27:34 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.109 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 6e:24:d0:51:b4:15 | Previous_MAC: 6e:24:d0:51:b4:15 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:18 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.193 | Target_IP: 10.129.5.252 | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: 00:00:00:00:00:00 | Previous_MAC: f0:d5:bf:24:3b:19 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:35 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:27:18 2025 | Duration: 17.4s
[ALERT] SERVICE_PROBE from 10.129.5.252 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 443 | Ports Scanned: 1 | Start: Mon Jun  2 13:32:47 2025 | Duration: 0.6s
[ALERT] SERVICE_PROBE from 172.217.19.202 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 33500 | Ports Scanned: 1 | Start: Mon Jun  2 13:32:48 2025 | Duration: 0.0s
[ALERT] FULL_PORT_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 10001, 10002, 10009, 1007, 10180, 1022, 1024, 1025, 1035, 1037, 10566, 1077, 10778, 110 | Ports Scanned: 15 | Start: Mon Jun  2 13:32:45 2025 | Duration: 9.6s
[ALERT] SYN_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 10000, 10001, 10002, 10009, 1007, 10180, 1022, 1024, 1025, 1035, 1037, 10566, 1077, 10778, 110 | Ports Scanned: 15 | Start: Mon Jun  2 13:32:45 2025 | Duration: 9.6s
[ALERT] OS_FINGERPRINT from 10.129.5.193 | Target_IP: N/A | SRC_MAC: 6e:24:d0:51:b4:15 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:32:45 2025 | Duration: 9.6s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.109 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 6e:24:d0:51:b4:15 | Previous_MAC: 6e:24:d0:51:b4:15 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:32:40 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.193 | Target_IP: 10.129.5.252 | SRC_MAC: 08:71:90:49:f6:79 | Claimed_MAC: 00:00:00:00:00:00 | Previous_MAC: f0:d5:bf:24:3b:19 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:32:41 2025 | Duration: 0.0s
[ALERT] ARP_MITM from 10.129.5.252 | Target_IP: 10.129.5.193 | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: 08:71:90:49:f6:79 | Previous_MAC: 08:71:90:49:f6:79 | Ports:  | Ports Scanned: 0 | Start: Mon Jun  2 13:32:40 2025 | Duration: 0.8s
[ALERT] NULL_SCAN from 10.129.5.193 | Target_IP: N/A | SRC_MAC: f0:d5:bf:24:3b:19 | Claimed_MAC: N/A | Previous_MAC: N/A | Ports: 1007, 1025, 1088, 110, 111, 1110, 113, 1141, 135, 139, 143, 1720, 1723, 18101, 1840 | Ports Scanned: 50 | Start: Mon Jun  2 13:29:51 2025 | Duration: 9.4s
